localId,TalkerId,Type,SubType,IsSender,CreateTime,Status,StrContent,StrTime,Remark,NickName,Sender
110085,172,1,0,0,1730188416,,我今天要给我导,2024-10-29 15:53:36,🌲,梁庆林,wxid_7gipedh8nrbm22
110086,172,1,0,1,1730188420,,好滴,2024-10-29 15:53:40,exiled,exiled,wxid_jkhetex8lgjx22
110087,172,1,0,1,1730188431,,[加油],2024-10-29 15:53:51,exiled,exiled,wxid_jkhetex8lgjx22
110096,172,1,0,0,1730191900,,为什么南京每天都又冷又热的,2024-10-29 16:51:40,🌲,梁庆林,wxid_7gipedh8nrbm22
110097,172,47,0,0,1730191906,,"<msg><emoji fromusername=""wxid_7gipedh8nrbm22"" tousername=""wxid_jkhetex8lgjx22"" type=""2"" idbuffer=""media:0_0"" md5=""dc75546d09c005f7aa0ac83671b40c6c"" len=""760560"" productid="""" androidmd5=""dc75546d09c005f7aa0ac83671b40c6c"" androidlen=""760560"" s60v3md5=""dc75546d09c005f7aa0ac83671b40c6c"" s60v3len=""760560"" s60v5md5=""dc75546d09c005f7aa0ac83671b40c6c"" s60v5len=""760560"" cdnurl=""http://vweixinf.tc.qq.com/110/20401/stodownload?m=dc75546d09c005f7aa0ac83671b40c6c&amp;filekey=30440201010430302e02016e0402535a0420646337353534366430396330303566376161306163383336373162343063366302030b9af0040d00000004627466730000000132&amp;hy=SZ&amp;storeid=2669085dd0007e0d2831320440000006e01004fb1535a0b606d00967439bf1&amp;ef=1&amp;bizid=1022"" designerid="""" thumburl="""" encrypturl=""http://vweixinf.tc.qq.com/110/20402/stodownload?m=4f110171888fe41dea8ac3c2d8b5c964&amp;filekey=30440201010430302e02016e0402535a0420346631313031373138383866653431646561386163336332643862356339363402030b9b00040d00000004627466730000000132&amp;hy=SZ&amp;storeid=2669085dd0009b4a1831320440000006e02004fb2535a0b606d00967439bfe&amp;ef=2&amp;bizid=1022"" aeskey=""5db4af2699f842ce8d0632d12a4addb7"" externurl=""http://vweixinf.tc.qq.com/110/20403/stodownload?m=6b3e2978fe6a27e2baa6c7607860d907&amp;filekey=30440201010430302e02016e0402535a04203662336532393738666536613237653262616136633736303738363064393037020301fa90040d00000004627466730000000132&amp;hy=SZ&amp;storeid=2669085dd000b0e41831320440000006e03004fb3535a0b606d00967439c09&amp;ef=3&amp;bizid=1022"" externmd5=""fea2b3dc824037643e9c6923e8ebae87"" width=""262"" height=""243"" tpurl="""" tpauthkey="""" attachedtext="""" attachedtextcolor="""" lensid="""" emojiattr="""" linkid="""" desc=""""></emoji><gameext type=""0"" content=""0""></gameext></msg>",2024-10-29 16:51:46,🌲,梁庆林,wxid_7gipedh8nrbm22
110098,172,1,0,1,1730192022,,xs这里气候是这样的,2024-10-29 16:53:42,exiled,exiled,wxid_jkhetex8lgjx22
110099,172,3,0,0,1730192022,,"<?xml version=""1.0""?>
<msg>
	<img aeskey=""84e834890fcb16352b07efa7f0685ee2"" encryver=""1"" cdnthumbaeskey=""84e834890fcb16352b07efa7f0685ee2"" cdnthumburl=""3056020100044a3048020100020365897102032f7f61020470e6a03d02046720a296042431326564366134662d656333392d346434302d626635332d623938393531306663646530020405150a020201000405004c4dfd00"" cdnthumblength=""3004"" cdnthumbheight=""120"" cdnthumbwidth=""55"" cdnmidheight=""0"" cdnmidwidth=""0"" cdnhdheight=""0"" cdnhdwidth=""0"" cdnmidimgurl=""3056020100044a3048020100020365897102032f7f61020470e6a03d02046720a296042431326564366134662d656333392d346434302d626635332d623938393531306663646530020405150a020201000405004c4dfd00"" length=""101701"" md5=""06549b089ee3796a01dceb3f763beef8"" hevc_mid_size=""101701"" originsourcemd5=""56eda2ec0886f0f96c2c1fd6da140d00"" />
	<platform_signature />
	<imgdatahash />
	<ImgSourceInfo>
		<ImgSourceUrl />
		<BizType>0</BizType>
	</ImgSourceInfo>
</msg>
",2024-10-29 16:53:42,🌲,梁庆林,wxid_7gipedh8nrbm22
110100,172,1,0,0,1730192032,,所以是六点钟才开始上课,2024-10-29 16:53:52,🌲,梁庆林,wxid_7gipedh8nrbm22
110101,172,47,0,0,1730192035,,"<msg><emoji fromusername=""wxid_7gipedh8nrbm22"" tousername=""wxid_jkhetex8lgjx22"" type=""2"" idbuffer=""media:0_0"" md5=""488fbe3ee73c35ed87e8a46e7bec7594"" len=""21924"" productid="""" androidmd5=""488fbe3ee73c35ed87e8a46e7bec7594"" androidlen=""21924"" s60v3md5=""488fbe3ee73c35ed87e8a46e7bec7594"" s60v3len=""21924"" s60v5md5=""488fbe3ee73c35ed87e8a46e7bec7594"" s60v5len=""21924"" cdnurl=""http://wxapp.tc.qq.com/262/20304/stodownload?m=488fbe3ee73c35ed87e8a46e7bec7594&amp;filekey=30340201010420301e02020106040253480410488fbe3ee73c35ed87e8a46e7bec7594020255a4040d00000004627466730000000132&amp;hy=SH&amp;storeid=265864c4e0009593c84effb040000010600004f5053481e684bc1e6d623511&amp;bizid=1023"" designerid="""" thumburl="""" encrypturl=""http://wxapp.tc.qq.com/262/20304/stodownload?m=bffe9e05a030d867d4fba2c105564532&amp;filekey=30340201010420301e02020106040253480410bffe9e05a030d867d4fba2c105564532020255b0040d00000004627466730000000132&amp;hy=SH&amp;storeid=265864c4e000ada3684effb040000010600004f50534804260b01e786f438d&amp;bizid=1023"" aeskey=""1a7669fd4ebe80e4213ec2cfc5aebd06"" externurl=""http://wxapp.tc.qq.com/262/20304/stodownload?m=dbebf717cdecb539c6de9099ce14bcb6&amp;filekey=30340201010420301e020201060402535a0410dbebf717cdecb539c6de9099ce14bcb6020227e0040d00000004627466730000000132&amp;hy=SZ&amp;storeid=2658668e70000df2757ffbaf20000010600004f50535a1046bae1e76cba1d8&amp;bizid=1023"" externmd5=""923c053374a1f567696a826c8563951d"" width=""690"" height=""690"" tpurl="""" tpauthkey="""" attachedtext="""" attachedtextcolor="""" lensid="""" emojiattr="""" linkid="""" desc=""""></emoji><gameext type=""0"" content=""0""></gameext></msg>",2024-10-29 16:53:55,🌲,梁庆林,wxid_7gipedh8nrbm22
110102,172,1,0,0,1730192038,,？,2024-10-29 16:53:58,🌲,梁庆林,wxid_7gipedh8nrbm22
110103,172,1,0,0,1730192053,,也不对,2024-10-29 16:54:13,🌲,梁庆林,wxid_7gipedh8nrbm22
110104,172,1,0,0,1730192062,,打车过来应该不要一个小时,2024-10-29 16:54:22,🌲,梁庆林,wxid_7gipedh8nrbm22
110105,172,1,0,1,1730192115,,那就默认五点四十？,2024-10-29 16:55:15,exiled,exiled,wxid_jkhetex8lgjx22
110106,172,1,0,1,1730192126,,你老家是湖南的嘛,2024-10-29 16:55:26,exiled,exiled,wxid_jkhetex8lgjx22
110107,172,1,0,0,1730192135,,嗯,2024-10-29 16:55:35,🌲,梁庆林,wxid_7gipedh8nrbm22
110108,172,1,0,1,1730192171,,湖南气候不像这里嘛,2024-10-29 16:56:11,exiled,exiled,wxid_jkhetex8lgjx22
110109,172,1,0,0,1730192191,,温差没这么大,2024-10-29 16:56:31,🌲,梁庆林,wxid_7gipedh8nrbm22
110110,172,1,0,1,1730192196,,这里似乎就是春秋天短 然后变化无常,2024-10-29 16:56:36,exiled,exiled,wxid_jkhetex8lgjx22
110111,172,1,0,1,1730192272,,我初高中的时候大家就很喜欢吐槽天气,2024-10-29 16:57:52,exiled,exiled,wxid_jkhetex8lgjx22
110112,172,1,0,0,1730192320,,这样,2024-10-29 16:58:40,🌲,梁庆林,wxid_7gipedh8nrbm22
110113,172,1,0,0,1730192743,,你今天和你导聊得咋样,2024-10-29 17:05:43,🌲,梁庆林,wxid_7gipedh8nrbm22
110115,172,1,0,1,1730194714,,挺好的 至少缓解了一些焦虑吧,2024-10-29 17:38:34,exiled,exiled,wxid_jkhetex8lgjx22
110116,172,1,0,1,1730194730,,至少导师人很好 愿意用心排解我的问题,2024-10-29 17:38:50,exiled,exiled,wxid_jkhetex8lgjx22
110117,172,1,0,1,1730194759,,但说到底,2024-10-29 17:39:19,exiled,exiled,wxid_jkhetex8lgjx22
110118,172,1,0,1,1730194773,,所有决定和行动还是得看自己,2024-10-29 17:39:33,exiled,exiled,wxid_jkhetex8lgjx22
110119,172,1,0,0,1730194820,,也是,2024-10-29 17:40:20,🌲,梁庆林,wxid_7gipedh8nrbm22
110125,172,1,0,1,1730195309,,你在读博这方面不纠结嘛,2024-10-29 17:48:29,exiled,exiled,wxid_jkhetex8lgjx22
110126,172,1,0,1,1730195327,,我感觉好像你不太着急的样子,2024-10-29 17:48:47,exiled,exiled,wxid_jkhetex8lgjx22
110127,172,1,0,1,1730195339,,先做手头的事是吧,2024-10-29 17:48:59,exiled,exiled,wxid_jkhetex8lgjx22
110129,172,1,0,0,1730195488,,我过了那个焦虑的阶段了hhh,2024-10-29 17:51:28,🌲,梁庆林,wxid_7gipedh8nrbm22
110130,172,49,57,0,1730195500,,,2024-10-29 17:51:40,🌲,梁庆林,wxid_7gipedh8nrbm22
110132,172,49,57,1,1730195529,,,2024-10-29 17:52:09,exiled,exiled,wxid_jkhetex8lgjx22
110133,172,1,0,0,1730195557,,可以 不过这个还是得自己慢慢来吧,2024-10-29 17:52:37,🌲,梁庆林,wxid_7gipedh8nrbm22
110134,172,1,0,0,1730195561,,想明白了就好了,2024-10-29 17:52:41,🌲,梁庆林,wxid_7gipedh8nrbm22
110135,172,1,0,0,1730195568,,不过一下子也想不清楚,2024-10-29 17:52:48,🌲,梁庆林,wxid_7gipedh8nrbm22
110136,172,47,0,1,1730195626,,"<msg><emoji fromusername = ""wxid_jkhetex8lgjx22"" tousername = ""wxid_7gipedh8nrbm22"" type=""1"" idbuffer=""media:0_0"" md5=""3816b3f464c4c6b6d63da476c51d86aa"" len = ""9157"" productid=""com.tencent.xin.emoticon.person.stiker_153777991763d3a93c5a01b1f5"" androidmd5=""3816b3f464c4c6b6d63da476c51d86aa"" androidlen=""9157"" s60v3md5 = ""3816b3f464c4c6b6d63da476c51d86aa"" s60v3len=""9157"" s60v5md5 = ""3816b3f464c4c6b6d63da476c51d86aa"" s60v5len=""9157"" cdnurl = ""http://wxapp.tc.qq.com/262/20304/stodownload?m=3816b3f464c4c6b6d63da476c51d86aa&amp;filekey=30340201010420301e020201060402535a04103816b3f464c4c6b6d63da476c51d86aa020223c5040d00000004627466730000000131&amp;hy=SZ&amp;storeid=32303231303632363231343834373030303864353730383334343833633966623135356630393030303030313036&amp;bizid=1023"" designerid = """" thumburl = ""http://wxapp.tc.qq.com/275/20304/stodownload?m=76f3432c01ceb1f285a355b7c38bb6a4&amp;filekey=30340201010420301e0202011304025348041076f3432c01ceb1f285a355b7c38bb6a402021cab040d00000004627466730000000132&amp;hy=SH&amp;storeid=26479684c0004aa1c000000000000011300004f50534814ce4b01e66b73bad&amp;bizid=1023"" encrypturl = ""http://wxapp.tc.qq.com/262/20304/stodownload?m=d32549bdae9e4be49da0e5b720a5ff5b&amp;filekey=30340201010420301e020201060402535a0410d32549bdae9e4be49da0e5b720a5ff5b020223d0040d00000004627466730000000131&amp;hy=SZ&amp;storeid=32303231303632363231343834373030306233636536383334343833633932363236353630393030303030313036&amp;bizid=1023"" aeskey= ""24b4280d31ae19015fef604a6d8fb1eb"" externurl = ""http://wxapp.tc.qq.com/262/20304/stodownload?m=f1d77f78fdb5b9d3a33a90e8e690fe55&amp;filekey=30340201010420301e020201060402535a0410f1d77f78fdb5b9d3a33a90e8e690fe5502020de0040d00000004627466730000000131&amp;hy=SZ&amp;storeid=32303231303632363231343834373030306361343266383334343833633966383534356630393030303030313036&amp;bizid=1023"" externmd5 = ""7cc4c9097dcdff8df56c75e3ac8c0639"" width= ""240"" height= ""240"" tpurl= """" tpauthkey= """" attachedtext= """" attachedtextcolor= """" lensid= """" emojiattr= """" linkid= """" desc= ""Cg8KBXpoX2NuEgblpb3lmJ4KCQoFemhfdHcSAAoLCgdkZWZhdWx0EgA="" ></emoji> </msg>",2024-10-29 17:53:46,exiled,exiled,wxid_jkhetex8lgjx22
110177,172,1,0,1,1730207049,,这课好哇 张老师讲的好哇,2024-10-29 21:04:09,exiled,exiled,wxid_jkhetex8lgjx22
110178,172,1,0,1,1730207063,,要是我本科老师都这么讲我现在肯定不是这样,2024-10-29 21:04:23,exiled,exiled,wxid_jkhetex8lgjx22
110179,172,1,0,1,1730207075,,就该默认我们啥都不会,2024-10-29 21:04:35,exiled,exiled,wxid_jkhetex8lgjx22
110180,172,1,0,1,1730207131,,可惜前几节没来,2024-10-29 21:05:31,exiled,exiled,wxid_jkhetex8lgjx22
110181,172,1,0,0,1730207233,,张老师的确讲得好 属于是掰开了揉碎了哈哈哈哈（但是我感觉没有我本科老师讲得好hhh,2024-10-29 21:07:13,🌲,梁庆林,wxid_7gipedh8nrbm22
110182,172,1,0,1,1730207248,,真的呀,2024-10-29 21:07:28,exiled,exiled,wxid_jkhetex8lgjx22
110183,172,1,0,1,1730207259,,那你本科培养真不错,2024-10-29 21:07:39,exiled,exiled,wxid_jkhetex8lgjx22
110184,172,49,57,0,1730207259,,,2024-10-29 21:07:39,🌲,梁庆林,wxid_7gipedh8nrbm22
110185,172,1,0,0,1730207314,,计量老师算本科遇到的教的最好的老师之一吧hhh,2024-10-29 21:08:34,🌲,梁庆林,wxid_7gipedh8nrbm22
110186,172,1,0,1,1730207355,,真幸运！,2024-10-29 21:09:15,exiled,exiled,wxid_jkhetex8lgjx22
110187,172,1,0,1,1730207360,,你本科是哪的呀,2024-10-29 21:09:20,exiled,exiled,wxid_jkhetex8lgjx22
110188,172,1,0,0,1730207373,,中南财的,2024-10-29 21:09:33,🌲,梁庆林,wxid_7gipedh8nrbm22
110189,172,1,0,0,1730207385,,ps：我被动的知道了一些你的信息,2024-10-29 21:09:45,🌲,梁庆林,wxid_7gipedh8nrbm22
110190,172,1,0,0,1730207392,,好吧 也不完全是被动,2024-10-29 21:09:52,🌲,梁庆林,wxid_7gipedh8nrbm22
110191,172,1,0,1,1730207399,,[发呆],2024-10-29 21:09:59,exiled,exiled,wxid_jkhetex8lgjx22
110192,172,1,0,1,1730207401,,知道啥啦,2024-10-29 21:10:01,exiled,exiled,wxid_jkhetex8lgjx22
110193,172,1,0,0,1730207412,,有个人对你的评价是 很奇怪,2024-10-29 21:10:12,🌲,梁庆林,wxid_7gipedh8nrbm22
110194,172,1,0,1,1730207416,,你可以直接问我的,2024-10-29 21:10:16,exiled,exiled,wxid_jkhetex8lgjx22
110195,172,1,0,1,1730207418,,啊,2024-10-29 21:10:18,exiled,exiled,wxid_jkhetex8lgjx22
110196,172,1,0,1,1730207420,,谁啊,2024-10-29 21:10:20,exiled,exiled,wxid_jkhetex8lgjx22
110197,172,1,0,0,1730207422,,是谁 我就不说了,2024-10-29 21:10:22,🌲,梁庆林,wxid_7gipedh8nrbm22
110198,172,1,0,0,1730207427,,我认识的一个人,2024-10-29 21:10:27,🌲,梁庆林,wxid_7gipedh8nrbm22
110199,172,1,0,1,1730207434,,你认识的人认识我？,2024-10-29 21:10:34,exiled,exiled,wxid_jkhetex8lgjx22
110200,172,1,0,0,1730207444,,准确来说是我室友认识的一个人,2024-10-29 21:10:44,🌲,梁庆林,wxid_7gipedh8nrbm22
110201,172,1,0,0,1730207450,,然后昨天她们两个刚好在一起,2024-10-29 21:10:50,🌲,梁庆林,wxid_7gipedh8nrbm22
110202,172,1,0,1,1730207455,,[天啊],2024-10-29 21:10:55,exiled,exiled,wxid_jkhetex8lgjx22
110203,172,47,0,0,1730207455,,"<msg><emoji fromusername=""wxid_7gipedh8nrbm22"" tousername=""wxid_jkhetex8lgjx22"" type=""3"" idbuffer=""media:0_0"" md5=""a8ddeef49ab584a1f9b5354543a8bfcc"" len=""15640"" productid="""" androidmd5=""a8ddeef49ab584a1f9b5354543a8bfcc"" androidlen=""15640"" s60v3md5=""a8ddeef49ab584a1f9b5354543a8bfcc"" s60v3len=""15640"" s60v5md5=""a8ddeef49ab584a1f9b5354543a8bfcc"" s60v5len=""15640"" cdnurl=""http://vweixinf.tc.qq.com/110/20401/stodownload?m=a8ddeef49ab584a1f9b5354543a8bfcc&amp;filekey=3043020101042f302d02016e040253480420613864646565663439616235383461316639623533353435343361386266636302023d18040d00000004627466730000000132&amp;hy=SH&amp;storeid=26646eedd000bc50af07227c00000006e01004fb153480e561b01e06695ea5&amp;ef=1&amp;bizid=1022"" designerid="""" thumburl="""" encrypturl=""http://vweixinf.tc.qq.com/110/20402/stodownload?m=9f7fde0027d87484e9275967dac682ab&amp;filekey=3043020101042f302d02016e040253480420396637666465303032376438373438346539323735393637646163363832616202023d20040d00000004627466730000000132&amp;hy=SH&amp;storeid=26646eedd000c8c58f07227c00000006e02004fb253480e561b01e06695ebf&amp;ef=2&amp;bizid=1022"" aeskey=""e6f31ad046c94354916a8339363b7871"" externurl=""http://vweixinf.tc.qq.com/110/20403/stodownload?m=f9e9e867b36d52fcc9bcc1f22ea7a78b&amp;filekey=3043020101042f302d02016e040253480420663965396538363762333664353266636339626363316632326561376137386202021820040d00000004627466730000000132&amp;hy=SH&amp;storeid=26646eedd000d2eb4f07227c00000006e03004fb353480e561b01e06695ed9&amp;ef=3&amp;bizid=1022"" externmd5=""4a9b2f647b1794106e08ba8e1b51e9b2"" width=""601"" height=""601"" tpurl="""" tpauthkey="""" attachedtext="""" attachedtextcolor="""" lensid="""" emojiattr="""" linkid="""" desc=""""></emoji><gameext type=""0"" content=""0""></gameext></msg>",2024-10-29 21:10:55,🌲,梁庆林,wxid_7gipedh8nrbm22
110204,172,1,0,1,1730207468,,评价我的这个人我认识嘛,2024-10-29 21:11:08,exiled,exiled,wxid_jkhetex8lgjx22
110205,172,1,0,0,1730207476,,你认识hhh,2024-10-29 21:11:16,🌲,梁庆林,wxid_7gipedh8nrbm22
110206,172,1,0,1,1730207490,,我奇怪在哪呢,2024-10-29 21:11:30,exiled,exiled,wxid_jkhetex8lgjx22
110207,172,1,0,0,1730207511,,不合群？,2024-10-29 21:11:51,🌲,梁庆林,wxid_7gipedh8nrbm22
110208,172,1,0,0,1730207522,,我没细问 我室友也没多说,2024-10-29 21:12:02,🌲,梁庆林,wxid_7gipedh8nrbm22
110209,172,1,0,1,1730207580,,真的嘛,2024-10-29 21:13:00,exiled,exiled,wxid_jkhetex8lgjx22
110210,172,1,0,1,1730207584,,这人跟我不熟吧,2024-10-29 21:13:04,exiled,exiled,wxid_jkhetex8lgjx22
110211,172,1,0,0,1730207592,,应该是挺熟的,2024-10-29 21:13:12,🌲,梁庆林,wxid_7gipedh8nrbm22
110212,172,1,0,0,1730207600,,算了 不说这个了,2024-10-29 21:13:20,🌲,梁庆林,wxid_7gipedh8nrbm22
110213,172,1,0,1,1730207620,,这个吧 我是这样觉得的,2024-10-29 21:13:40,exiled,exiled,wxid_jkhetex8lgjx22
110214,172,1,0,1,1730207639,,你可以信 也可以不信 但人都是立体的,2024-10-29 21:13:59,exiled,exiled,wxid_jkhetex8lgjx22
110215,172,1,0,1,1730207662,,不同人在不同立场和不同熟悉程度下对别人的评价都是完全不一样的,2024-10-29 21:14:22,exiled,exiled,wxid_jkhetex8lgjx22
110216,172,1,0,1,1730207700,,也许评价人很客观 但那终究也只是一个方面,2024-10-29 21:15:00,exiled,exiled,wxid_jkhetex8lgjx22
110217,172,1,0,0,1730207704,,嗯也是,2024-10-29 21:15:04,🌲,梁庆林,wxid_7gipedh8nrbm22
110218,172,1,0,1,1730207740,,说实话让我有点诧异,2024-10-29 21:15:40,exiled,exiled,wxid_jkhetex8lgjx22
110219,172,1,0,1,1730207771,,我来南大以后确实抛弃了所有看起来不那么重要的事情,2024-10-29 21:16:11,exiled,exiled,wxid_jkhetex8lgjx22
110220,172,1,0,1,1730207779,,我本科还做学生工作呢,2024-10-29 21:16:19,exiled,exiled,wxid_jkhetex8lgjx22
110221,172,1,0,1,1730207794,,现在可以是就在自己世界里,2024-10-29 21:16:34,exiled,exiled,wxid_jkhetex8lgjx22
110222,172,1,0,1,1730207806,,当然从这个角度说我不合群也有道理,2024-10-29 21:16:46,exiled,exiled,wxid_jkhetex8lgjx22
110223,172,49,19,0,1730207892,,,2024-10-29 21:18:12,🌲,梁庆林,wxid_7gipedh8nrbm22
110224,172,1,0,0,1730208013,,sry,2024-10-29 21:20:13,🌲,梁庆林,wxid_7gipedh8nrbm22
110225,172,1,0,0,1730208026,,我昨天没忍住 就说了,2024-10-29 21:20:26,🌲,梁庆林,wxid_7gipedh8nrbm22
110226,172,1,0,1,1730208029,,没事呀 这有啥,2024-10-29 21:20:29,exiled,exiled,wxid_jkhetex8lgjx22
110227,172,1,0,0,1730208033,,你会觉得尴尬吗,2024-10-29 21:20:33,🌲,梁庆林,wxid_7gipedh8nrbm22
110228,172,1,0,1,1730208043,,xs 不会,2024-10-29 21:20:43,exiled,exiled,wxid_jkhetex8lgjx22
110229,172,1,0,0,1730208053,,你知道是谁了吧,2024-10-29 21:20:53,🌲,梁庆林,wxid_7gipedh8nrbm22
110230,172,1,0,1,1730208084,,想半天,2024-10-29 21:21:24,exiled,exiled,wxid_jkhetex8lgjx22
110231,172,1,0,1,1730208090,,不会是我高中同学吧,2024-10-29 21:21:30,exiled,exiled,wxid_jkhetex8lgjx22
110232,172,1,0,0,1730208097,,是的,2024-10-29 21:21:37,🌲,梁庆林,wxid_7gipedh8nrbm22
110233,172,1,0,1,1730208100,,那就make sense了,2024-10-29 21:21:40,exiled,exiled,wxid_jkhetex8lgjx22
110234,172,47,0,0,1730208108,,"<msg><emoji fromusername=""wxid_7gipedh8nrbm22"" tousername=""wxid_jkhetex8lgjx22"" type=""3"" idbuffer=""media:0_0"" md5=""a8ddeef49ab584a1f9b5354543a8bfcc"" len=""15640"" productid="""" androidmd5=""a8ddeef49ab584a1f9b5354543a8bfcc"" androidlen=""15640"" s60v3md5=""a8ddeef49ab584a1f9b5354543a8bfcc"" s60v3len=""15640"" s60v5md5=""a8ddeef49ab584a1f9b5354543a8bfcc"" s60v5len=""15640"" cdnurl=""http://vweixinf.tc.qq.com/110/20401/stodownload?m=a8ddeef49ab584a1f9b5354543a8bfcc&amp;filekey=3043020101042f302d02016e040253480420613864646565663439616235383461316639623533353435343361386266636302023d18040d00000004627466730000000132&amp;hy=SH&amp;storeid=26646eedd000bc50af07227c00000006e01004fb153480e561b01e06695ea5&amp;ef=1&amp;bizid=1022"" designerid="""" thumburl="""" encrypturl=""http://vweixinf.tc.qq.com/110/20402/stodownload?m=9f7fde0027d87484e9275967dac682ab&amp;filekey=3043020101042f302d02016e040253480420396637666465303032376438373438346539323735393637646163363832616202023d20040d00000004627466730000000132&amp;hy=SH&amp;storeid=26646eedd000c8c58f07227c00000006e02004fb253480e561b01e06695ebf&amp;ef=2&amp;bizid=1022"" aeskey=""e6f31ad046c94354916a8339363b7871"" externurl=""http://vweixinf.tc.qq.com/110/20403/stodownload?m=f9e9e867b36d52fcc9bcc1f22ea7a78b&amp;filekey=3043020101042f302d02016e040253480420663965396538363762333664353266636339626363316632326561376137386202021820040d00000004627466730000000132&amp;hy=SH&amp;storeid=26646eedd000d2eb4f07227c00000006e03004fb353480e561b01e06695ed9&amp;ef=3&amp;bizid=1022"" externmd5=""4a9b2f647b1794106e08ba8e1b51e9b2"" width=""601"" height=""601"" tpurl="""" tpauthkey="""" attachedtext="""" attachedtextcolor="""" lensid="""" emojiattr="""" linkid="""" desc=""""></emoji><gameext type=""0"" content=""0""></gameext></msg>",2024-10-29 21:21:48,🌲,梁庆林,wxid_7gipedh8nrbm22
110235,172,1,0,1,1730208112,,xs,2024-10-29 21:21:52,exiled,exiled,wxid_jkhetex8lgjx22
110236,172,1,0,1,1730208115,,我明白了,2024-10-29 21:21:55,exiled,exiled,wxid_jkhetex8lgjx22
110237,172,1,0,1,1730208119,,他是我们班长,2024-10-29 21:21:59,exiled,exiled,wxid_jkhetex8lgjx22
110238,172,1,0,1,1730208160,,首先我来南大以后集体活动都不怎么参加 表现很消极 上次班级聚餐也没去 其次我高中的时候压力很大 相当痛苦 也是相当于透明人,2024-10-29 21:22:40,exiled,exiled,wxid_jkhetex8lgjx22
110239,172,1,0,1,1730208171,,那从这个角度来说 他这样说我是可以理解的,2024-10-29 21:22:51,exiled,exiled,wxid_jkhetex8lgjx22
